,Year,Season,Player,Pos,Age,Tm,G,GS,TOV,PF,PTS
11109,2008,regular,Rob Kurz,Small Forward,23,GSW,40,5,0.4,2.0,3.9
11112,2008,regular,Courtney Lee,Shooting Guard,23,ORL,77,42,0.9,2.0,8.4
11118,2008,regular,Brook Lopez,Center,20,NJN,82,75,1.8,3.1,13.0
11119,2008,regular,Robin Lopez,Center,20,PHO,60,7,0.5,1.6,3.2
11120,2008,regular,Kevin Love,Center,20,MIN,81,37,1.5,2.5,11.1
11136,2008,regular,Cartier Martin,Small Forward,24,CHA,33,1,0.3,1.0,2.6
11143,2008,regular,O.J. Mayo,Shooting Guard,21,MEM,82,82,2.8,2.5,18.5
11144,2008,regular,Luc Mbah a Moute,Power Forward,22,MIL,82,52,1.2,2.5,7.2
11149,2008,regular,JaVale McGee,Center,21,WAS,75,14,0.8,2.1,6.5
11179,2008,regular,Anthony Morrow,Shooting Guard,23,GSW,67,17,0.8,1.9,10.1
11185,2008,regular,DeMarcus Nelson,Point Guard,23,GSW,13,5,1.2,1.8,4.1
11205,2008,regular,Greg Oden,Center,21,POR,61,39,1.4,3.9,8.9
11235,2008,regular,Anthony Randolph,Power Forward,19,GSW,63,22,1.3,2.2,7.9
11255,2008,regular,Derrick Rose,Point Guard,20,CHI,81,80,2.5,1.5,16.8
11262,2008,regular,Brandon Rush,Shooting Guard,23,IND,75,19,1.0,1.7,8.1
11280,2008,regular,Walter Sharpe,Power Forward,22,DET,8,0,0.0,0.4,1.0
11288,2008,regular,Sean Singletary,Point Guard,23,TOT,37,2,0.6,1.2,2.4
11303,2008,regular,Marreese Speights,Center,21,PHI,79,2,0.6,2.3,7.7
11314,2008,regular,Mike Taylor,Point Guard,23,LAC,51,5,1.4,1.6,5.7
11325,2008,regular,Jason Thompson,Power Forward,22,SAC,82,56,1.8,3.8,11.1
11327,2008,regular,Anthony Tolliver,Power Forward,23,SAS,19,0,0.4,0.8,2.7
11333,2008,regular,Roko Ukić,Point Guard,24,TOR,72,0,0.8,1.1,4.2
11341,2008,regular,Henry Walker,Small Forward,21,BOS,29,0,0.6,1.8,3.0
11349,2008,regular,Kyle Weaver,Shooting Guard,22,OKC,56,19,1.2,1.4,5.3
11351,2008,regular,Sonny Weems,Shooting Guard,22,DEN,12,0,0.5,0.7,1.6
11355,2008,regular,Russell Westbrook,Point Guard,20,OKC,82,65,3.3,2.3,15.3
11356,2008,regular,D.J. White,Power Forward,22,OKC,7,0,0.4,1.4,8.9
11363,2008,regular,Jawad Williams,Small Forward,25,CLE,10,0,0.1,0.2,1.2
11382,2008,regular,Sun Yue,Shooting Guard,23,LAL,10,0,0.3,1.0,0.6
11594,2009,regular,David Andersen,Center,29,HOU,63,0,0.6,1.9,5.8
11595,2009,regular,Antonio Anderson,Small Forward,24,OKC,1,0,1.0,1.0,2.0
11609,2009,regular,Jeff Ayres,Center,22,POR,39,4,0.3,1.9,2.7
11624,2009,regular,Rodrigue Beaubois,Point Guard,21,DAL,56,16,1.0,1.5,7.1
11634,2009,regular,DeJuan Blair,Power Forward,20,SAS,82,23,1.4,2.7,7.8
11655,2009,regular,Jon Brockman,Power Forward,22,SAC,52,4,0.4,2.2,2.8
11660,2009,regular,Derrick Brown,Small Forward,22,CHA,57,0,0.3,0.9,3.3
11667,2009,regular,Chase Budinger,Small Forward,21,HOU,74,4,0.6,1.1,8.9
11680,2009,regular,DeMarre Carroll,Small Forward,23,MEM,71,1,0.3,1.5,2.9
11684,2009,regular,Omri Casspi,Small Forward,21,SAC,77,31,1.3,1.6,10.3
11688,2009,regular,Earl Clark,Power Forward,22,PHO,51,0,0.5,0.5,2.7
11692,2009,regular,Darren Collison,Point Guard,22,NOH,76,37,2.7,1.2,12.4
11699,2009,regular,Dante Cunningham,Power Forward,22,POR,63,2,0.2,1.5,3.9
11701,2009,regular,JamesOn Curry,Point Guard,24,LAC,1,0,0.0,0.0,0.0
11702,2009,regular,Stephen Curry,Point Guard,21,GSW,80,77,3.0,3.2,17.5
11710,2009,regular,Austin Daye,Small Forward,21,DET,69,4,0.7,1.7,5.1
11713,2009,regular,DeMar DeRozan,Shooting Guard,20,TOR,77,65,0.8,2.3,8.6
11724,2009,regular,Toney Douglas,Point Guard,23,NYK,56,12,1.0,2.1,8.6
11732,2009,regular,Wayne Ellington,Shooting Guard,22,MIN,76,1,1.0,0.9,6.6
11739,2009,regular,Tyreke Evans,Shooting Guard,20,SAC,72,72,3.0,2.8,20.1
11748,2009,regular,Jonny Flynn,Point Guard,20,MIN,81,81,2.9,1.2,13.5
11754,2009,regular,Sundiata Gaines,Point Guard,23,UTA,32,0,0.4,0.5,3.3
11761,2009,regular,Alonzo Gee,Shooting Guard,22,WAS,11,2,0.9,1.2,7.4
11764,2009,regular,Taj Gibson,Power Forward,24,CHI,82,70,1.4,3.4,9.0
11768,2009,regular,Trey Gilder,Small Forward,25,MEM,2,0,0.0,0.0,1.0
11783,2009,regular,Danny Green,Shooting Guard,22,CLE,20,0,0.3,0.5,2.0
11787,2009,regular,Taylor Griffin,Small Forward,23,PHO,8,0,0.1,0.5,1.3
11792,2009,regular,Tyler Hansbrough,Power Forward,24,IND,29,1,0.7,2.4,8.5
11793,2009,regular,James Harden,Shooting Guard,20,OKC,76,0,1.4,2.6,9.9
11811,2009,regular,Gerald Henderson,Shooting Guard,22,CHA,43,0,0.3,0.6,2.6
11817,2009,regular,Jordan Hill,Power Forward,22,TOT,47,0,0.6,2.0,5.2
11821,2009,regular,Jrue Holiday,Point Guard,19,PHI,73,51,2.1,2.1,8.0
11832,2009,regular,Lester Hudson,Point Guard,25,TOT,25,0,0.6,0.5,2.3
11841,2009,regular,Chris Hunter,Center,25,GSW,60,9,0.5,2.2,4.5
11845,2009,regular,Serge Ibaka,Power Forward,20,OKC,73,0,0.9,2.7,6.3
11857,2009,regular,Cedric Jackson,Point Guard,23,TOT,12,0,0.9,0.6,1.7
11873,2009,regular,Othyus Jeffers,Shooting Guard,24,UTA,14,0,0.4,0.7,2.6
11879,2009,regular,Brandon Jennings,Point Guard,20,MIL,82,82,2.4,2.3,15.5
11880,2009,regular,Jonas Jerebko,Power Forward,22,DET,80,73,1.0,2.9,9.3
11884,2009,regular,James Johnson,Power Forward,22,CHI,65,11,1.0,1.9,3.9
11901,2009,regular,Oliver Lafayette,Shooting Guard,25,BOS,1,0,1.0,0.0,7.0
11905,2009,regular,Marcus Landry,Small Forward,24,TOT,18,0,0.3,0.8,2.4
11912,2009,regular,Ty Lawson,Point Guard,22,DEN,65,8,1.3,1.4,8.3
11937,2009,regular,Wesley Matthews,Shooting Guard,23,UTA,82,48,1.1,1.9,9.4
11940,2009,regular,Eric Maynor,Point Guard,22,TOT,81,2,1.0,1.4,4.7
11954,2009,regular,Jodie Meeks,Shooting Guard,22,TOT,60,0,0.4,0.9,4.7
11967,2009,regular,Patty Mills,Point Guard,21,POR,10,0,0.4,0.6,2.6
11975,2009,regular,Byron Mullens,Power Forward,20,OKC,13,0,0.3,1.0,1.1
12017,2009,regular,A.J. Price,Point Guard,23,IND,56,2,1.1,0.9,7.3
12079,2009,regular,DaJuan Summers,Small Forward,22,DET,44,0,0.4,1.2,3.0
12080,2009,regular,Jermaine Taylor,Shooting Guard,23,HOU,31,4,0.6,0.5,4.1
12081,2009,regular,Jeff Teague,Point Guard,21,ATL,71,3,0.7,1.2,3.2
12085,2009,regular,Garrett Temple,Shooting Guard,23,TOT,27,4,1.0,1.6,5.0
12090,2009,regular,Hasheem Thabeet,Center,22,MEM,68,13,0.6,2.4,3.1
12102,2009,regular,Marcus Thornton,Shooting Guard,22,NOH,73,17,1.0,1.7,14.5
12152,2009,regular,Terrence Williams,Small Forward,22,NJN,78,9,1.6,1.6,8.4
12158,2009,regular,Sam Young,Small Forward,24,MEM,80,1,1.2,1.3,7.4
12359,2010,regular,Jeff Adrien,Power Forward,24,GSW,23,0,0.4,1.2,2.5
12365,2010,regular,Solomon Alabi,Center,22,TOR,12,0,0.3,0.4,0.5
12366,2010,regular,Cole Aldrich,Center,22,OKC,18,0,0.4,1.7,1.0
12371,2010,regular,Al-Farouq Aminu,Small Forward,20,LAC,81,14,1.3,1.5,5.6
12377,2010,regular,James Anderson,Small Forward,21,SAS,26,2,0.5,0.9,3.6
12394,2010,regular,Ömer Aşık,Center,24,CHI,82,0,0.8,1.9,2.8
12396,2010,regular,Luke Babbitt,Small Forward,21,POR,24,0,0.3,0.6,1.5
12434,2010,regular,Eric Bledsoe,Point Guard,21,LAC,81,25,2.4,1.6,6.7
12438,2010,regular,Trevor Booker,Power Forward,23,WAS,65,14,0.6,1.8,5.3
12442,2010,regular,Craig Brackins,Power Forward,23,PHI,3,0,0.0,1.0,2.7
12443,2010,regular,Avery Bradley,Point Guard,20,BOS,31,0,0.5,0.6,1.7
12468,2010,regular,Derrick Caracter,Center,22,LAL,41,0,0.5,1.1,2.0
12497,2010,regular,Sherron Collins,Point Guard,23,CHA,20,0,0.2,0.1,0.9
12503,2010,regular,Marcus Cousin,Center,24,UTA,4,0,0.3,0.3,1.0
12504,2010,regular,DeMarcus Cousins,Center,20,SAC,81,62,3.3,4.1,14.1
12506,2010,regular,Jordan Crawford,Shooting Guard,22,TOT,42,18,2.0,1.5,11.7
12520,2010,regular,Ed Davis,Power Forward,21,TOR,65,17,0.7,2.8,7.7
12533,2010,regular,Zabian Dowdell,Point Guard,26,PHO,24,0,1.2,1.3,5.0
12543,2010,regular,Devin Ebanks,Shooting Guard,21,LAL,20,0,0.3,0.4,3.1
12548,2010,regular,Semih Erden,Center,24,TOT,41,8,0.8,2.5,4.0
12551,2010,regular,Jeremy Evans,Small Forward,23,UTA,49,3,0.4,1.0,3.6
12557,2010,regular,Patrick Ewing,Small Forward,26,NOH,7,0,0.1,0.1,0.4
12558,2010,regular,Christian Eyenga,Small Forward,21,CLE,44,18,1.1,1.8,6.9
12560,2010,regular,Derrick Favors,Power Forward,19,TOT,78,27,1.0,3.2,6.8
12568,2010,regular,Landry Fields,Shooting Guard,22,NYK,82,81,1.3,1.4,9.7
12571,2010,regular,Gary Forbes,Small Forward,25,DEN,63,11,0.7,1.2,5.2
12595,2010,regular,Paul George,Shooting Guard,20,IND,61,19,1.1,2.1,7.8
12617,2010,regular,Blake Griffin,Power Forward,21,LAC,82,82,2.7,3.1,22.5
12621,2010,regular,Luke Harangody,Power Forward,23,TOT,49,0,0.3,1.6,3.9
12629,2010,regular,Manny Harris,Shooting Guard,21,CLE,54,15,1.2,1.2,5.9
12634,2010,regular,Gordon Hayward,Small Forward,20,UTA,72,17,1.0,1.5,5.4
12635,2010,regular,Lazar Hayward,Small Forward,24,MIN,42,0,0.5,1.0,3.8
12639,2010,regular,Xavier Henry,Shooting Guard,19,MEM,38,16,0.3,1.3,4.3
12669,2010,regular,Damion James,Small Forward,23,NJN,25,9,1.0,1.4,4.4
12681,2010,regular,Eugene Jeter,Point Guard,27,SAC,62,1,0.8,0.9,4.1
12684,2010,regular,Armon Johnson,Point Guard,21,POR,38,0,1.0,0.8,2.9
12685,2010,regular,Chris Johnson,Center,25,TOT,14,1,0.7,1.5,2.4
12695,2010,regular,Wesley Johnson,Shooting Guard,23,MIN,79,63,1.2,2.1,9.0
12697,2010,regular,Dominique Jones,Shooting Guard,22,DAL,18,0,0.6,0.4,2.3
12719,2010,regular,Gani Lawal,Power Forward,22,PHO,1,0,0.0,1.0,0.0
12726,2010,regular,Jeremy Lin,Point Guard,22,GSW,29,0,0.6,1.1,2.6
12765,2010,regular,Greg Monroe,Center,20,DET,80,48,1.0,2.5,9.4
12770,2010,regular,Timofey Mozgov,Center,24,TOT,45,14,0.8,1.9,3.6
12777,2010,regular,Hamady N'Diaye,Center,24,WAS,16,0,0.2,1.1,0.9
12780,2010,regular,Gary Neal,Shooting Guard,26,SAS,80,1,1.0,1.9,9.8
12795,2010,regular,Larry Owens,Small Forward,28,TOT,12,0,0.4,1.5,3.3
12801,2010,regular,Patrick Patterson,Power Forward,21,HOU,52,6,0.6,1.5,6.3
12807,2010,regular,Nikola Peković,Center,25,MIN,65,11,1.4,2.8,5.5
12817,2010,regular,Dexter Pittman,Center,22,MIA,2,0,1.0,1.0,1.0
12818,2010,regular,Quincy Pondexter,Small Forward,22,NOH,66,6,0.2,1.0,2.8
12837,2010,regular,Andy Rautins,Shooting Guard,24,NYK,5,0,1.4,0.0,1.6
12854,2010,regular,Samardo Samuels,Power Forward,22,CLE,37,10,1.4,2.4,7.8
12855,2010,regular,Larry Sanders,Center,22,MIL,60,12,0.6,2.0,4.3
12859,2010,regular,Kevin Séraphin,Power Forward,21,WAS,58,1,0.7,2.2,2.7
12861,2010,regular,Mustafa Shakur,Point Guard,26,WAS,22,0,0.8,0.7,2.3
12862,2010,regular,Garret Siler,Center,24,PHO,21,0,0.5,1.0,2.1
12866,2010,regular,Ish Smith,Point Guard,22,TOT,43,3,0.8,0.9,2.3
12877,2010,regular,Tiago Splitter,Center,26,SAS,60,6,0.5,1.5,4.6
12879,2010,regular,Lance Stephenson,Shooting Guard,20,IND,12,0,1.3,1.2,3.1
12888,2010,regular,Pape Sy,Small Forward,22,ATL,3,0,1.0,0.3,2.3
12917,2010,regular,Evan Turner,Shooting Guard,22,PHI,78,14,1.0,1.8,7.2
12918,2010,regular,Ekpe Udoh,Center,23,GSW,58,18,0.8,2.5,4.1
12921,2010,regular,Ben Uzoh,Point Guard,22,NJN,42,0,0.6,0.7,3.8
12923,2010,regular,Greivis Vásquez,Shooting Guard,24,MEM,70,1,1.0,1.2,3.6
12931,2010,regular,John Wall,Point Guard,20,WAS,69,64,3.8,2.5,16.4
12937,2010,regular,Willie Warren,Point Guard,21,LAC,19,0,0.4,0.8,1.9
12951,2010,regular,Hassan Whiteside,Center,21,SAC,1,0,0.0,2.0,0.0
13184,2011,regular,Lavoy Allen,Power Forward,22,PHI,41,15,0.5,1.8,4.1
13200,2011,regular,Gustavo Ayón,Power Forward,26,NOH,54,24,0.9,2.2,5.9
13221,2011,regular,Keith Benson,Center,23,GSW,3,0,0.0,0.0,0.0
13225,2011,regular,Bismack Biyombo,Center,19,CHA,63,41,1.1,2.3,5.2
13243,2011,regular,MarShon Brooks,Shooting Guard,23,NJN,56,47,2.1,2.1,12.6
13249,2011,regular,Alec Burks,Shooting Guard,20,UTA,59,0,0.9,1.4,7.2
13251,2011,regular,Jimmy Butler,Shooting Guard,22,CHI,42,0,0.3,0.5,2.6
13253,2011,regular,Derrick Byars,Power Forward,27,SAS,2,0,0.0,1.0,5.0
13273,2011,regular,Norris Cole,Point Guard,23,MIA,65,2,1.6,1.9,6.8
13295,2011,regular,Eric Dawson,Center,27,SAS,4,0,0.8,1.5,3.8
13299,2011,regular,Justin Dentmon,Point Guard,26,TOT,6,0,1.2,1.7,4.3
13316,2011,regular,Jerome Dyson,Point Guard,24,NOH,9,1,2.2,2.1,7.4
13332,2011,regular,Kenneth Faried,Power Forward,22,DEN,46,39,1.2,2.5,10.2
13345,2011,regular,Jeff Foote,Center,24,NOH,4,0,0.5,1.3,1.0
13348,2011,regular,Courtney Fortson,Point Guard,23,TOT,10,0,1.0,0.5,3.5
13353,2011,regular,Jimmer Fredette,Point Guard,22,SAC,61,7,1.1,1.2,7.6
13368,2011,regular,Mickell Gladness,Power Forward,25,TOT,26,7,0.3,1.2,2.2
13376,2011,regular,Andrew Goudelock,Shooting Guard,23,LAL,40,0,0.5,0.8,4.4
13385,2011,regular,Jordan Hamilton,Small Forward,21,DEN,26,2,0.6,0.6,4.4
13390,2011,regular,Justin Harper,Power Forward,22,ORL,14,0,0.4,0.4,1.4
13391,2011,regular,Josh Harrellson,Power Forward,22,NYK,37,4,0.5,1.3,4.4
13395,2011,regular,Terrel Harris,Shooting Guard,24,MIA,22,1,1.1,1.5,3.6
13396,2011,regular,Tobias Harris,Small Forward,19,MIL,42,9,0.7,1.1,5.0
13409,2011,regular,Cory Higgins,Point Guard,22,CHA,38,0,1.0,1.1,3.9
13419,2011,regular,Darington Hobson,Shooting Guard,24,MIL,5,0,0.4,0.2,0.8
13424,2011,regular,Tyler Honeycutt,Small Forward,21,SAC,15,0,0.1,0.2,1.3
13426,2011,regular,Dennis Horner,Power Forward,23,NJN,8,0,0.1,0.1,0.6
13438,2011,regular,Kyrie Irving,Point Guard,19,CLE,51,51,3.1,2.2,18.5
13441,2011,regular,Reggie Jackson,Point Guard,21,OKC,45,0,0.8,0.7,3.1
13454,2011,regular,Charles Jenkins,Point Guard,22,GSW,51,28,1.2,1.7,5.8
13462,2011,regular,Carldell Johnson,Point Guard,29,NOH,15,0,0.5,0.7,1.8
13466,2011,regular,Ivan Johnson,Power Forward,27,ATL,56,0,1.2,2.1,6.4
13467,2011,regular,JaJuan Johnson,Power Forward,22,BOS,36,0,0.4,0.7,3.2
13479,2011,regular,Jerome Jordan,Center,25,NYK,21,0,0.1,0.7,2.0
13480,2011,regular,Cory Joseph,Point Guard,20,SAS,29,1,0.4,0.6,2.0
13482,2011,regular,Enes Kanter,Center,19,UTA,66,0,0.8,1.3,4.6
13484,2011,regular,D.J. Kennedy,Small Forward,22,CLE,2,0,1.5,3.5,6.0
13487,2011,regular,Brandon Knight,Point Guard,20,DET,66,60,2.6,2.3,12.8
13494,2011,regular,Malcolm Lee,Shooting Guard,21,MIN,19,0,0.9,1.2,3.3
13495,2011,regular,Kawhi Leonard,Small Forward,20,SAS,64,39,0.7,1.4,7.9
13496,2011,regular,Travis Leslie,Shooting Guard,21,LAC,10,0,0.2,0.4,1.4
13497,2011,regular,Jon Leuer,Power Forward,22,MIL,46,12,0.4,1.5,4.7
13499,2011,regular,DeAndre Liggins,Small Forward,23,ORL,17,0,0.6,0.4,1.9
13507,2011,regular,Shelvin Mack,Point Guard,21,WAS,64,0,0.8,0.8,3.6
13508,2011,regular,Vernon Macklin,Center,25,DET,23,0,0.1,0.4,2.0
13539,2011,regular,E'Twaun Moore,Point Guard,22,BOS,38,0,0.6,0.9,2.9
13541,2011,regular,Darius Morris,Point Guard,21,LAL,19,0,1.0,0.8,2.4
13542,2011,regular,Marcus Morris,Power Forward,22,HOU,17,0,0.2,0.7,2.4
13543,2011,regular,Markieff Morris,Power Forward,22,PHO,63,7,1.1,2.8,7.4
13561,2011,regular,Daniel Orton,Power Forward,21,ORL,16,2,0.4,1.9,2.8
13566,2011,regular,Jeremy Pargo,Point Guard,25,MEM,44,5,1.0,1.0,2.9
13569,2011,regular,Chandler Parsons,Small Forward,23,HOU,63,57,1.3,2.3,9.5
13589,2011,regular,Ryan Reid,Power Forward,25,OKC,5,0,0.2,0.2,1.6
13596,2011,regular,Ricky Rubio,Point Guard,21,MIN,41,31,3.2,2.4,10.6
13598,2011,regular,Walker Russell,Point Guard,29,DET,28,0,1.2,1.0,3.0
13605,2011,regular,Josh Selby,Point Guard,20,MEM,28,0,1.0,0.6,2.3
13610,2011,regular,Iman Shumpert,Point Guard,21,NYK,59,35,1.9,2.9,9.5
13611,2011,regular,Xavier Silas,Shooting Guard,24,PHI,2,0,1.5,2.5,5.5
13613,2011,regular,Chris Singleton,Small Forward,22,WAS,66,51,0.6,2.7,4.6
13616,2011,regular,Donald Sloan,Point Guard,24,TOT,33,11,1.5,1.1,5.5
13621,2011,regular,Greg Smith,Center,21,HOU,8,0,0.1,2.1,1.8
13627,2011,regular,Jerry Smith,Point Guard,24,NJN,5,0,0.0,1.0,1.4
13629,2011,regular,Nolan Smith,Point Guard,23,POR,44,4,1.0,1.3,3.8
13635,2011,regular,Greg Stiemsma,Center,26,BOS,55,3,0.6,2.6,2.9
13636,2011,regular,Julyan Stone,Shooting Guard,23,DEN,22,2,0.5,0.8,1.6
13646,2011,regular,Isaiah Thomas,Point Guard,22,SAC,65,37,1.6,1.9,11.5
13648,2011,regular,Lance Thomas,Power Forward,23,NOH,42,10,0.6,1.9,4.0
13649,2011,regular,Malcolm Thomas,Power Forward,23,SAS,3,0,0.0,0.0,0.3
13651,2011,regular,Trey Thompkins,Center,21,LAC,24,0,0.3,0.4,2.4
13653,2011,regular,Klay Thompson,Shooting Guard,21,GSW,66,29,1.6,2.3,12.5
13654,2011,regular,Mychel Thompson,Shooting Guard,23,CLE,5,3,1.0,1.6,3.6
13655,2011,regular,Tristan Thompson,Power Forward,20,CLE,60,25,1.4,2.2,8.2
13664,2011,regular,Jeremy Tyler,Center,20,GSW,42,23,0.9,2.0,4.9
13665,2011,regular,Edwin Ubiles,Small Forward,25,WAS,4,0,0.3,0.3,3.5
13675,2011,regular,Jan Veselý,Power Forward,21,WAS,57,20,1.1,2.7,4.7
13677,2011,regular,Nikola Vučević,Center,21,PHI,51,15,0.6,2.2,5.5
13681,2011,regular,Kemba Walker,Point Guard,21,CHA,66,25,1.8,1.2,12.1
13703,2011,regular,Derrick Williams,Power Forward,20,MIN,66,15,1.2,1.4,8.8
13704,2011,regular,Elliot Williams,Shooting Guard,22,POR,24,0,0.2,0.8,3.7
13705,2011,regular,Jordan Williams,Center,21,NJN,43,5,0.5,1.4,4.6
13720,2011,regular,Chris Wright,Small Forward,23,GSW,24,1,0.3,0.9,2.9
13933,2012,regular,Quincy Acy,Power Forward,22,TOR,29,0,0.6,1.8,4.0
13936,2012,regular,Josh Akognon,Point Guard,26,DAL,3,0,0.0,1.0,1.7
13969,2012,regular,Harrison Barnes,Small Forward,20,GSW,81,81,1.2,1.7,9.2
13974,2012,regular,Will Barton,Shooting Guard,22,POR,73,5,0.8,0.8,4.0
13979,2012,regular,Aron Baynes,Center,26,SAS,16,0,0.7,1.4,2.7
13980,2012,regular,Kent Bazemore,Shooting Guard,23,GSW,61,0,0.3,0.4,2.0
13981,2012,regular,Bradley Beal,Shooting Guard,19,WAS,56,46,1.6,2.0,13.9
13985,2012,regular,Patrick Beverley,Point Guard,24,HOU,41,0,1.1,2.0,5.6
14030,2012,regular,Victor Claver,Small Forward,24,POR,49,16,0.9,1.5,3.8
14042,2012,regular,Chris Copeland,Power Forward,28,NYK,56,13,0.9,1.9,8.7
14048,2012,regular,Jae Crowder,Small Forward,22,DAL,78,16,0.6,1.6,5.0
14050,2012,regular,Jared Cunningham,Shooting Guard,21,DAL,8,0,0.3,0.4,2.0
14055,2012,regular,Anthony Davis,Power Forward,19,NOH,64,60,1.4,2.5,13.5
14063,2012,regular,Nando De Colo,Shooting Guard,25,SAS,72,6,1.1,1.2,3.8
14076,2012,regular,Andre Drummond,Center,19,DET,60,10,1.0,2.4,7.9
14087,2012,regular,Kim English,Shooting Guard,24,DET,41,0,0.5,1.1,2.9
14091,2012,regular,Festus Ezeli,Center,23,GSW,78,41,0.8,2.0,2.4
14099,2012,regular,Evan Fournier,Shooting Guard,20,DEN,38,4,0.8,1.7,5.3
14102,2012,regular,Joel Freeland,Power Forward,25,POR,51,1,0.4,1.3,2.6
14108,2012,regular,Diante Garrett,Point Guard,24,PHO,19,0,0.8,0.3,2.1
14128,2012,regular,Draymond Green,Small Forward,22,GSW,79,1,0.6,2.0,2.9
14138,2012,regular,Ben Hansbrough,Point Guard,25,IND,28,0,0.6,0.8,2.0
14141,2012,regular,Maurice Harkless,Small Forward,19,ORL,76,59,0.9,1.9,8.2
14159,2012,regular,John Henson,Power Forward,22,MIL,63,9,0.7,1.3,6.0
14169,2012,regular,Justin Holiday,Shooting Guard,23,PHI,9,0,1.0,0.8,4.7
14185,2012,regular,Bernard James,Center,27,DAL,46,11,0.4,1.4,2.8
14196,2012,regular,John Jenkins,Shooting Guard,21,ATL,61,2,0.7,0.6,6.1
14205,2012,regular,Orlando Johnson,Shooting Guard,23,IND,51,0,0.6,1.0,4.0
14207,2012,regular,Darius Johnson-Odom,Shooting Guard,23,LAL,4,0,0.0,0.0,0.0
14211,2012,regular,DeQuan Jones,Small Forward,22,ORL,63,17,0.5,0.9,3.7
14214,2012,regular,Kevin Jones,Power Forward,23,CLE,32,0,0.3,0.8,3.0
14215,2012,regular,Perry Jones,Small Forward,21,OKC,38,1,0.4,0.6,2.3
14217,2012,regular,Terrence Jones,Power Forward,21,HOU,19,0,0.7,1.1,5.5
14220,2012,regular,Kris Joseph,Small Forward,24,TOT,10,0,0.2,0.3,0.9
14226,2012,regular,Michael Kidd-Gilchrist,Small Forward,19,CHA,78,77,1.3,2.1,9.0
14232,2012,regular,Viacheslav Kravtsov,Center,25,DET,25,0,0.6,1.3,3.1
14233,2012,regular,Doron Lamb,Shooting Guard,21,TOT,47,0,0.6,1.1,3.3
14236,2012,regular,Jeremy Lamb,Small Forward,20,OKC,23,0,0.3,0.6,3.1
14243,2012,regular,Meyers Leonard,Center,20,POR,69,9,0.7,2.4,5.5
14249,2012,regular,Damian Lillard,Point Guard,22,POR,82,82,3.0,2.1,19.0
14259,2012,regular,Scott Machado,Point Guard,22,HOU,6,0,1.3,0.0,1.3
14267,2012,regular,Kendall Marshall,Point Guard,21,PHO,48,3,1.2,1.0,3.0
14288,2012,regular,Fab Melo,Center,22,BOS,6,0,0.2,1.2,1.2
14289,2012,regular,Khris Middleton,Shooting Guard,21,DET,27,0,0.4,2.0,6.1
14293,2012,regular,Darius Miller,Small Forward,22,NOH,52,2,0.4,1.7,2.3
14295,2012,regular,Quincy Miller,Power Forward,20,DEN,7,0,0.1,0.4,1.3
14309,2012,regular,Donatas Motiejūnas,Power Forward,22,HOU,44,14,0.8,1.7,5.7
14310,2012,regular,Arnett Moultrie,Power Forward,22,PHI,47,0,0.4,0.9,3.7
14313,2012,regular,Kevin Murphy,Shooting Guard,22,UTA,17,0,0.2,0.2,0.9
