,Year,Season,Player,Pos,Age,Tm,G,GS,TOV,PF,PTS
14318,2012,regular,Andrew Nicholson,Power Forward,23,ORL,75,28,1.1,1.8,7.8
14323,2012,regular,Kyle O'Quinn,Center,22,ORL,57,5,0.6,1.9,4.1
14325,2012,regular,Tim Ohlbrecht,Center,24,HOU,3,0,1.3,0.3,1.0
14352,2012,regular,Miles Plumlee,Center,24,IND,14,0,0.2,0.4,0.9
14356,2012,regular,Pablo Prigioni,Point Guard,35,NYK,78,18,1.1,1.6,3.5
14372,2012,regular,Austin Rivers,Shooting Guard,20,NOH,61,26,1.2,2.0,6.2
14373,2012,regular,Brian Roberts,Point Guard,27,NOH,78,5,0.9,1.4,7.1
14375,2012,regular,Thomas Robinson,Power Forward,21,TOT,70,0,1.3,1.8,4.8
14379,2012,regular,Terrence Ross,Shooting Guard,21,TOR,73,2,0.7,1.7,6.4
14383,2012,regular,Robert Sacre,Center,23,LAL,32,3,0.3,1.2,1.3
14388,2012,regular,Mike Scott,Power Forward,24,ATL,40,1,0.5,0.8,4.6
14393,2012,regular,Tornike Shengelia,Small Forward,21,BRK,19,0,0.6,0.6,1.6
14395,2012,regular,Alexey Shved,Shooting Guard,24,MIN,77,16,1.9,1.5,8.6
14396,2012,regular,Henry Sims,Center,22,NOH,2,0,0.5,0.5,2.0
14397,2012,regular,Kyle Singler,Small Forward,24,DET,82,74,1.2,2.6,8.8
14421,2012,regular,Jared Sullinger,Power Forward,20,BOS,45,5,0.6,3.4,6.0
14423,2012,regular,Jeffery Taylor,Small Forward,23,CHA,77,29,0.6,1.8,6.1
14424,2012,regular,Tyshawn Taylor,Point Guard,22,BRK,38,0,0.7,0.7,2.2
14426,2012,regular,Marquis Teague,Point Guard,19,CHI,48,0,0.7,1.0,2.1
14427,2012,regular,Mirza Teletović,Power Forward,27,BRK,53,0,0.4,1.0,3.5
14458,2012,regular,Jonas Valančiūnas,Center,20,TOR,62,57,1.5,3.0,8.9
14460,2012,regular,Jarvis Varnado,Power Forward,24,TOT,13,0,0.5,0.8,0.6
14468,2012,regular,Dion Waiters,Shooting Guard,21,CLE,61,48,2.0,1.9,14.7
14479,2012,regular,Maalik Wayns,Point Guard,21,TOT,27,1,0.6,1.0,2.8
14500,2012,regular,Tony Wroten,Shooting Guard,19,MEM,35,0,0.8,1.0,2.6
14504,2012,regular,Luke Zeller,Center,25,PHO,16,0,0.0,0.3,1.2
14505,2012,regular,Tyler Zeller,Center,23,CLE,77,55,1.2,3.3,7.9
14718,2013,regular,Steven Adams,Center,20,OKC,81,20,0.9,2.5,3.3
14739,2013,regular,Giannis Antetokounmpo,Small Forward,19,MIL,77,23,1.6,2.2,6.8
14744,2013,regular,Pero Antić,Center,31,ATL,50,26,1.1,2.5,7.0
14754,2013,regular,Chris Babb,Shooting Guard,23,BOS,14,0,0.2,0.9,1.6
14775,2013,regular,Anthony Bennett,Power Forward,20,CLE,52,0,0.9,1.8,4.2
14786,2013,regular,Vander Blue,Shooting Guard,21,BOS,3,0,0.7,0.3,1.7
14806,2013,regular,Lorenzo Brown,Point Guard,23,PHI,26,0,0.6,0.7,2.5
14812,2013,regular,Reggie Bullock,Small Forward,22,LAC,43,0,0.3,0.6,2.7
14813,2013,regular,Trey Burke,Point Guard,21,UTA,70,68,1.9,2.1,12.8
14820,2013,regular,Dwight Buycks,Point Guard,24,TOR,14,0,0.7,0.8,3.1
14825,2013,regular,Nick Calathes,Shooting Guard,24,MEM,71,7,1.4,1.6,4.9
14827,2013,regular,Kentavious Caldwell-Pope,Shooting Guard,20,DET,80,41,0.4,1.8,5.9
14828,2013,regular,Isaiah Canaan,Point Guard,22,HOU,22,0,1.0,1.1,4.6
14831,2013,regular,Michael Carter-Williams,Point Guard,22,PHI,70,70,3.5,3.0,16.7
14837,2013,regular,Dionte Christmas,Small Forward,27,PHO,31,0,0.2,0.6,2.3
14841,2013,regular,Ian Clark,Shooting Guard,22,UTA,23,0,0.6,1.0,3.0
14850,2013,regular,Robert Covington,Small Forward,23,HOU,7,0,0.1,0.4,2.3
14851,2013,regular,Allen Crabbe,Shooting Guard,21,POR,15,0,0.2,0.7,2.2
14861,2013,regular,Seth Curry,Point Guard,23,TOT,2,0,0.0,0.0,1.5
14866,2013,regular,Troy Daniels,Shooting Guard,22,HOU,5,1,0.6,1.2,8.4
14867,2013,regular,Luigi Datome,Small Forward,26,DET,34,0,0.3,0.6,2.4
14868,2013,regular,Brandon Davies,Power Forward,22,PHI,51,0,0.7,1.8,2.8
14880,2013,regular,Dewayne Dedmon,Center,24,TOT,31,6,0.6,2.1,3.1
14884,2013,regular,Matthew Dellavedova,Shooting Guard,23,CLE,72,4,0.8,1.7,4.7
14890,2013,regular,Gorgui Dieng,Center,24,MIN,60,15,0.9,1.8,4.8
14901,2013,regular,Shane Edwards,Small Forward,26,CLE,2,0,0.5,0.5,1.0
14912,2013,regular,Vítor Faverani,Center,25,BOS,37,8,1.1,2.0,4.4
14914,2013,regular,Carrick Felix,Shooting Guard,23,CLE,7,0,0.6,0.6,2.7
14920,2013,regular,Jamaal Franklin,Shooting Guard,22,MEM,21,0,0.5,1.1,1.9
14938,2013,regular,Rudy Gobert,Center,21,UTA,45,0,0.7,1.3,2.3
14941,2013,regular,Archie Goodwin,Shooting Guard,19,PHO,52,0,0.8,0.9,3.7
14957,2013,regular,Jorge Gutiérrez,Point Guard,25,BRK,15,2,0.9,2.5,4.1
14961,2013,regular,Justin Hamilton,Center,23,TOT,8,0,0.5,1.0,3.3
14971,2013,regular,Elias Harris,Small Forward,24,LAL,2,0,0.0,0.0,0.0
14991,2013,regular,Solomon Hill,Small Forward,22,IND,28,0,0.5,0.7,1.7
14995,2013,regular,Scotty Hopson,Shooting Guard,24,CLE,2,0,0.0,0.0,0.5
14998,2013,regular,Robbie Hummel,Small Forward,24,MIN,53,5,0.2,1.1,3.4
15038,2013,regular,Sergey Karasev,Small Forward,20,CLE,22,1,0.5,1.0,1.7
15039,2013,regular,Ryan Kelly,Power Forward,22,LAL,59,25,0.8,2.5,8.0
15046,2013,regular,Ognjen Kuzmić,Center,23,GSW,21,0,0.5,0.8,0.7
15050,2013,regular,Shane Larkin,Point Guard,21,DAL,48,0,0.8,1.0,2.8
15052,2013,regular,Ricky Ledo,Shooting Guard,21,DAL,11,0,0.2,0.2,1.7
15057,2013,regular,Alex Len,Center,20,PHO,42,3,0.6,1.6,2.0
15090,2013,regular,Ray McCallum,Point Guard,22,SAC,45,10,0.9,1.5,6.2
15091,2013,regular,CJ McCollum,Shooting Guard,22,POR,38,0,0.9,1.4,5.3
15093,2013,regular,Ben McLemore,Shooting Guard,20,SAC,82,55,1.2,2.5,8.8
15096,2013,regular,Gal Mekel,Point Guard,25,DAL,31,1,1.0,1.0,2.4
15107,2013,regular,Tony Mitchell,Power Forward,21,DET,21,0,0.2,0.4,1.0
15122,2013,regular,Shabazz Muhammad,Shooting Guard,21,MIN,37,0,0.4,0.6,3.9
15126,2013,regular,Erik Murphy,Center,23,CHI,24,0,0.1,0.3,0.3
15127,2013,regular,Toure' Murry,Point Guard,24,NYK,51,0,0.7,0.9,2.7
15128,2013,regular,Mike Muscala,Power Forward,22,ATL,20,0,0.6,1.5,3.8
15134,2013,regular,Nemanja Nedović,Shooting Guard,22,GSW,24,0,0.5,0.5,1.1
15140,2013,regular,James Nunnally,Small Forward,23,TOT,13,0,0.5,0.8,3.4
15146,2013,regular,Victor Oladipo,Point Guard,21,ORL,80,44,3.2,2.6,13.8
15147,2013,regular,Kelly Olynyk,Center,22,BOS,70,9,1.5,3.2,8.7
15148,2013,regular,Arinze Onuaku,Power Forward,26,TOT,5,0,0.2,0.6,0.6
15165,2013,regular,Mason Plumlee,Center,23,BRK,70,22,1.1,2.4,7.4
15168,2013,regular,Otto Porter,Small Forward,20,WAS,37,0,0.4,0.7,2.1
15170,2013,regular,Phil Pressey,Point Guard,22,BOS,75,11,1.2,1.3,2.8
15175,2013,regular,Miroslav Raduljica,Center,26,MIL,48,2,0.6,1.8,3.8
15185,2013,regular,Andre Roberson,Shooting Guard,22,OKC,40,16,0.5,1.9,1.9
15199,2013,regular,Dennis Schröder,Point Guard,20,ATL,49,0,1.2,1.1,3.7
15218,2013,regular,Peyton Siva,Shooting Guard,23,DET,24,0,0.8,1.1,2.3
15226,2013,regular,Tony Snell,Shooting Guard,22,CHI,77,12,0.6,1.1,4.5
15227,2013,regular,James Southerland,Small Forward,23,TOT,4,0,0.3,0.8,3.5
15232,2013,regular,D.J. Stephens,Shooting Guard,23,MIL,3,0,0.0,0.0,2.3
15249,2013,regular,Adonis Thomas,Small Forward,20,TOT,6,1,0.2,1.0,2.3
15257,2013,regular,Hollis Thompson,Small Forward,22,PHI,77,41,0.8,1.9,6.0
15296,2013,regular,Casper Ware,Point Guard,24,PHI,9,0,0.6,1.2,5.3
15304,2013,regular,Royce White,Power Forward,22,SAC,3,0,0.0,0.7,0.0
15315,2013,regular,Jeff Withey,Center,23,NOP,58,4,0.3,1.3,3.3
15316,2013,regular,Nate Wolters,Point Guard,22,MIL,58,31,1.0,1.2,7.2
15324,2013,regular,Cody Zeller,Center,21,CHA,82,3,1.1,2.1,6.0
15531,2014,regular,Jordan Adams,Shooting Guard,20,MEM,30,0,0.5,0.8,3.1
15538,2014,regular,Furkan Aldemir,Power Forward,23,PHI,41,9,0.4,2.3,2.3
15549,2014,regular,Kyle Anderson,Small Forward,21,SAS,33,8,0.3,0.8,2.2
15563,2014,regular,Cameron Bairstow,Power Forward,24,CHI,18,1,0.2,0.4,0.6
15581,2014,regular,Jerrelle Benimon,Power Forward,23,UTA,2,0,0.5,0.0,0.0
15584,2014,regular,Sim Bhullar,Center,22,SAC,3,0,0.0,0.0,0.7
15586,2014,regular,Tarik Black,Center,23,TOT,63,39,0.8,2.5,6.0
15593,2014,regular,Bojan Bogdanović,Small Forward,25,BRK,78,28,1.0,1.3,9.0
15605,2014,regular,Jabari Brown,Shooting Guard,22,LAL,19,5,1.7,1.7,11.9
15607,2014,regular,Markel Brown,Shooting Guard,23,BRK,47,29,0.6,1.2,4.6
15621,2014,regular,Bruno Caboclo,Small Forward,19,TOR,8,0,0.5,0.4,1.3
15628,2014,regular,Clint Capela,Center,20,HOU,12,0,0.4,1.2,2.7
15638,2014,regular,Will Cherry,Point Guard,23,CLE,8,0,0.5,1.3,1.9
15639,2014,regular,Patrick Christopher,Shooting Guard,26,UTA,4,1,0.3,1.5,1.5
15644,2014,regular,Jordan Clarkson,Point Guard,22,LAL,59,38,1.6,1.8,11.9
15652,2014,regular,Jack Cooley,Center,23,UTA,16,0,0.2,1.4,1.7
15654,2014,regular,Bryce Cotton,Point Guard,22,UTA,15,0,0.8,0.4,5.3
15680,2014,regular,Andre Dawkins,Shooting Guard,23,MIA,4,0,0.3,0.8,0.8
15690,2014,regular,Spencer Dinwiddie,Point Guard,21,DET,34,1,1.0,1.6,4.3
15697,2014,regular,Zoran Dragić,Shooting Guard,25,TOT,16,1,0.3,0.4,1.8
15700,2014,regular,Larry Drew,Point Guard,24,PHI,12,1,2.1,1.1,3.8
15706,2014,regular,Cleanthony Early,Small Forward,23,NYK,39,7,1.0,1.5,5.4
15709,2014,regular,James Ennis,Small Forward,24,MIA,62,3,0.6,1.4,5.0
15710,2014,regular,Tyler Ennis,Point Guard,20,TOT,33,1,1.3,1.1,3.7
15716,2014,regular,Dante Exum,Point Guard,19,UTA,82,41,1.4,1.8,4.8
15726,2014,regular,Tim Frazier,Point Guard,24,TOT,11,3,2.3,2.4,5.2
15733,2014,regular,Langston Galloway,Point Guard,23,NYK,45,41,1.4,2.9,11.8
15750,2014,regular,Aaron Gordon,Power Forward,19,ORL,47,8,0.8,1.8,5.2
15752,2014,regular,Drew Gordon,Power Forward,24,PHI,9,0,0.9,0.8,1.9
15756,2014,regular,Jerami Grant,Small Forward,20,PHI,65,11,1.3,2.2,6.3
15759,2014,regular,Erick Green,Point Guard,23,DEN,43,1,0.3,0.6,3.4
15761,2014,regular,JaMychal Green,Power Forward,24,TOT,24,1,0.6,1.0,2.6
15772,2014,regular,P.J. Hairston,Shooting Guard,22,CHO,45,2,0.5,1.4,5.6
15782,2014,regular,Gary Harris,Shooting Guard,20,DEN,55,6,0.7,1.3,3.4
15783,2014,regular,Joe Harris,Shooting Guard,23,CLE,51,1,0.5,1.2,2.7
15803,2014,regular,Rodney Hood,Shooting Guard,22,UTA,50,21,0.9,2.4,8.7
15812,2014,regular,Joe Ingles,Small Forward,27,UTA,79,32,1.2,1.6,5.0
15821,2014,regular,Cory Jefferson,Power Forward,24,BRK,50,1,0.4,1.2,3.7
15828,2014,regular,Grant Jerrett,Power Forward,21,TOT,8,0,0.4,1.4,2.0
15838,2014,regular,Nick Johnson,Shooting Guard,22,HOU,28,0,0.7,1.2,2.6
15839,2014,regular,Tyler Johnson,Shooting Guard,22,MIA,32,2,0.9,1.3,5.9
15855,2014,regular,Sean Kilpatrick,Shooting Guard,25,MIN,4,0,0.5,0.8,5.5
15857,2014,regular,Alex Kirk,Center,23,CLE,5,0,0.0,0.2,0.8
15867,2014,regular,Joffrey Lauvergne,Center,23,DEN,24,1,0.9,1.8,3.9
15868,2014,regular,Zach LaVine,Point Guard,19,MIN,77,40,2.5,2.1,10.1
15887,2014,regular,Kalin Lucas,Point Guard,25,MEM,1,0,0.0,1.0,0.0
15891,2014,regular,Devyn Marble,Shooting Guard,22,ORL,16,7,0.6,0.9,2.3
15901,2014,regular,James Michael McAdoo,Power Forward,22,GSW,15,0,0.4,1.4,4.1
15904,2014,regular,K.J. McDaniels,Shooting Guard,21,TOT,62,15,1.7,2.0,7.9
15907,2014,regular,Doug McDermott,Small Forward,23,CHI,36,0,0.5,0.8,3.0
15908,2014,regular,Mitch McGary,Power Forward,22,OKC,32,2,1.0,2.3,6.3
15913,2014,regular,Jerel McNeal,Point Guard,27,PHO,6,0,0.8,0.8,1.5
15928,2014,regular,Elijah Millsap,Shooting Guard,27,UTA,47,5,1.4,2.6,5.3
15930,2014,regular,Nikola Mirotić,Power Forward,23,CHI,82,3,1.1,2.1,10.2
15934,2014,regular,Eric Moreland,Power Forward,23,SAC,3,0,0.0,0.3,0.7
15948,2014,regular,Shabazz Napier,Point Guard,23,MIA,51,10,1.6,1.5,5.1
15958,2014,regular,Nerlens Noel,Center,20,PHI,75,71,1.9,2.8,9.9
15959,2014,regular,Lucas Nogueira,Center,22,TOR,6,0,0.3,1.0,1.0
15964,2014,regular,Jusuf Nurkić,Center,20,DEN,62,27,1.4,3.3,6.9
15965,2014,regular,Johnny O'Bryant,Power Forward,21,MIL,34,15,0.7,1.3,2.9
15971,2014,regular,Kostas Papanikolaou,Small Forward,24,HOU,43,1,1.3,1.7,4.2
15973,2014,regular,Jabari Parker,Power Forward,19,MIL,25,25,1.9,1.7,12.3
15978,2014,regular,Adreian Payne,Power Forward,23,TOT,32,22,1.4,2.8,6.7
15981,2014,regular,Elfrid Payton,Point Guard,20,ORL,82,63,2.5,2.4,8.9
15995,2014,regular,Dwight Powell,Power Forward,23,TOT,29,0,0.4,1.4,3.1
16012,2014,regular,Julius Randle,Power Forward,20,LAL,1,0,1.0,1.0,2.0
16041,2014,regular,Damjan Rudež,Small Forward,28,IND,68,2,0.7,1.2,4.8
16045,2014,regular,JaKarr Sampson,Small Forward,21,PHI,74,32,1.0,1.8,5.2
16067,2014,regular,Marcus Smart,Point Guard,20,BOS,67,38,1.3,2.6,7.8
16079,2014,regular,Russ Smith,Point Guard,23,TOT,12,0,1.0,1.1,2.5
16085,2014,regular,Nik Stauskas,Shooting Guard,21,SAC,73,1,0.5,1.3,4.4
16088,2014,regular,David Stockton,Point Guard,23,SAC,3,0,1.3,0.3,2.7
16089,2014,regular,Jarnell Stokes,Power Forward,21,MEM,19,2,0.4,1.3,3.0
16129,2014,regular,Noah Vonleh,Power Forward,19,CHO,25,0,0.4,0.8,3.3
16139,2014,regular,T.J. Warren,Small Forward,21,PHO,40,1,0.7,1.3,6.1
16141,2014,regular,David Wear,Power Forward,24,SAC,2,0,0.0,0.5,0.0
16142,2014,regular,Travis Wear,Small Forward,24,NYK,51,1,0.7,1.1,3.9
16147,2014,regular,Shayne Whittington,Power Forward,23,IND,20,0,0.3,0.9,2.9
16148,2014,regular,Andrew Wiggins,Small Forward,19,MIN,82,82,2.2,2.3,16.9
16149,2014,regular,C.J. Wilcox,Shooting Guard,24,LAC,21,0,0.5,0.3,2.0
16174,2014,regular,James Young,Shooting Guard,19,BOS,31,0,0.2,0.7,3.4
16396,2015,regular,Cliff Alexander,Power Forward,20,POR,8,0,0.1,0.1,1.3
16406,2015,regular,Justin Anderson,Small Forward,22,DAL,55,9,0.4,0.8,3.8
16410,2015,regular,Thanasis Antetokounmpo,Small Forward,23,NYK,2,0,0.0,1.0,3.0
16413,2015,regular,Keith Appling,Point Guard,23,ORL,5,0,0.6,1.0,1.2
16440,2015,regular,Nemanja Bjelica,Power Forward,27,MIN,60,0,0.8,2.6,5.1
16448,2015,regular,Devin Booker,Shooting Guard,19,PHO,76,51,2.1,3.0,13.8
16455,2015,regular,Anthony Brown,Small Forward,23,LAL,29,11,0.5,1.2,4.0
16477,2015,regular,Willie Cauley-Stein,Center,22,SAC,66,39,0.7,2.2,7.0
16482,2015,regular,Rakeem Christmas,Power Forward,24,IND,1,0,0.0,1.0,4.0
16484,2015,regular,Coty Clarke,Small Forward,23,BOS,3,0,0.3,0.0,2.0
16490,2015,regular,Pat Connaughton,Shooting Guard,23,POR,34,0,0.3,0.2,1.1
16509,2015,regular,Branden Dawson,Power Forward,22,LAC,6,0,0.0,0.3,0.8
16511,2015,regular,Bryce Dejean-Jones,Shooting Guard,23,NOP,14,11,0.8,1.2,5.6
16512,2015,regular,Sam Dekker,Power Forward,21,HOU,3,0,0.0,0.0,0.0
16523,2015,regular,Duje Dukan,Small Forward,24,SAC,1,0,0.0,2.0,6.0
16528,2015,regular,Jarell Eddie,Small Forward,24,WAS,26,0,0.0,0.2,2.4
16542,2015,regular,Cristiano Felício,Center,23,CHI,31,4,0.4,1.0,3.4
16575,2015,regular,Jerian Grant,Point Guard,23,NYK,76,6,1.1,1.3,5.6
16597,2015,regular,Montrezl Harrell,Power Forward,22,HOU,39,1,0.4,1.2,3.6
16604,2015,regular,Aaron Harrison,Shooting Guard,21,CHO,21,0,0.2,0.5,0.9
16611,2015,regular,Mario Hezonja,Small Forward,20,ORL,79,9,1.2,1.6,6.1
16620,2015,regular,Darrun Hilliard,Shooting Guard,22,DET,38,2,0.5,0.7,4.0
16631,2015,regular,Rondae Hollis-Jefferson,Small Forward,21,BRK,29,17,0.9,2.1,5.8
16632,2015,regular,Richaun Holmes,Power Forward,22,PHI,51,1,0.6,1.8,5.6
16636,2015,regular,Marcelo Huertas,Point Guard,32,LAL,53,0,1.5,1.4,4.5
16637,2015,regular,Josh Huestis,Power Forward,24,OKC,5,0,0.6,0.6,2.8
16642,2015,regular,R.J. Hunter,Shooting Guard,22,BOS,36,0,0.3,0.8,2.7
16649,2015,regular,Damien Inglis,Small Forward,20,MIL,20,1,0.6,0.6,1.8
16673,2015,regular,Stanley Johnson,Small Forward,19,DET,73,6,1.6,2.4,8.1
16676,2015,regular,Nikola Jokić,Center,20,DEN,80,55,1.3,2.6,10.0
16680,2015,regular,Tyus Jones,Point Guard,19,MIN,37,0,0.9,0.9,4.2
16684,2015,regular,Frank Kaminsky,Center,22,CHO,81,3,0.7,1.6,7.5
16687,2015,regular,Sasha Kaun,Center,30,CLE,25,0,0.3,0.4,0.9
16717,2015,regular,Kevon Looney,Power Forward,19,GSW,5,0,0.2,0.4,1.8
16722,2015,regular,Trey Lyles,Power Forward,20,UTA,80,33,0.8,1.4,6.1
16728,2015,regular,Boban Marjanović,Center,27,SAS,54,4,0.5,1.0,5.5
16730,2015,regular,Jarell Martin,Power Forward,21,MEM,27,0,0.7,2.1,5.7
16742,2015,regular,T.J. McConnell,Point Guard,23,PHI,81,17,1.7,1.4,6.1
16743,2015,regular,Chris McCullough,Power Forward,20,BRK,24,4,0.6,1.6,4.7
16749,2015,regular,Jordan McRae,Point Guard,24,TOT,22,1,0.7,0.8,4.5
16754,2015,regular,Salah Mejri,Center,29,DAL,34,6,0.7,1.6,3.7
16755,2015,regular,Jordan Mickey,Power Forward,21,BOS,16,0,0.1,0.3,1.3
16768,2015,regular,Luis Montero,Shooting Guard,22,POR,12,0,0.3,0.1,1.2
16778,2015,regular,Emmanuel Mudiay,Point Guard,19,DEN,68,66,3.2,2.1,12.8
16780,2015,regular,Xavier Munford,Shooting Guard,23,MEM,14,0,1.1,1.8,5.7
16786,2015,regular,Raul Neto,Point Guard,23,UTA,81,53,1.3,1.5,5.9
16796,2015,regular,J.J. O'Brien,Small Forward,23,UTA,2,0,0.0,0.5,0.0
16799,2015,regular,Jahlil Okafor,Center,20,PHI,53,48,2.3,2.6,17.5
16802,2015,regular,Kelly Oubre,Small Forward,20,WAS,63,9,0.5,1.6,3.7
16808,2015,regular,Lamar Patterson,Shooting Guard,24,ATL,35,0,0.7,1.3,2.4
16812,2015,regular,Cameron Payne,Point Guard,21,OKC,57,1,0.8,1.4,5.0
16817,2015,regular,Tibor Pleiß,Center,26,UTA,12,0,0.7,1.6,2.0
16821,2015,regular,Bobby Portis,Power Forward,20,CHI,62,4,0.9,1.6,7.0
16822,2015,regular,Kristaps Porziņģis,Power Forward,20,NYK,72,72,1.7,2.8,14.3
16824,2015,regular,Norman Powell,Shooting Guard,22,TOR,49,24,0.7,1.2,5.6
16834,2015,regular,Willie Reed,Center,25,BRK,39,2,0.4,1.2,4.7
16835,2015,regular,Josh Richardson,Shooting Guard,22,MIA,52,2,0.7,2.1,6.6
16847,2015,regular,Terry Rozier,Point Guard,21,BOS,39,0,0.5,0.6,1.8
16851,2015,regular,D'Angelo Russell,Point Guard,19,LAL,80,48,2.5,1.8,13.2
16863,2015,regular,Jonathon Simmons,Shooting Guard,26,SAS,55,2,1.0,1.9,6.0
16885,2015,regular,Alex Stepheson,Power Forward,28,TOT,8,0,0.0,1.5,2.8
16894,2015,regular,Edy Tavares,Center,23,ATL,11,0,0.5,0.7,2.3
16911,2015,regular,Axel Toupane,Small Forward,23,DEN,21,0,0.3,1.9,3.6
16912,2015,regular,Karl-Anthony Towns,Center,20,MIN,82,82,2.2,3.0,18.3
16915,2015,regular,Myles Turner,Center,19,IND,60,30,1.1,2.6,10.3
16924,2015,regular,Rashad Vaughn,Shooting Guard,19,MIL,70,6,0.4,1.0,3.1
16935,2015,regular,Briante Weber,Point Guard,23,TOT,7,4,1.3,1.7,4.4
16947,2015,regular,Alan Williams,Power Forward,23,PHO,10,0,0.6,1.5,2.9
16954,2015,regular,Justise Winslow,Small Forward,19,MIA,78,8,1.2,2.4,6.4
16956,2015,regular,Christian Wood,Power Forward,20,PHI,17,0,0.1,0.6,3.6
16959,2015,regular,Delon Wright,Point Guard,23,TOR,27,1,0.6,0.3,3.8
16962,2015,regular,Joe Young,Point Guard,23,IND,41,0,0.8,0.7,3.8
17047,2015,post,John Holland,Small Forward,27,BOS,1,0,0.0,0.0,0.0
17182,2016,regular,Álex Abrines,Shooting Guard,23,OKC,68,6,0.5,1.7,6.0
17209,2016,regular,Ron Baker,Shooting Guard,23,NYK,52,13,1.1,1.4,4.1
17210,2016,regular,Wade Baldwin,Point Guard,20,MEM,33,1,1.2,1.2,3.2
17224,2016,regular,Malik Beasley,Shooting Guard,20,DEN,22,1,0.4,0.5,3.8
17227,2016,regular,DeAndre' Bembry,Small Forward,22,ATL,38,1,0.4,0.6,2.7
17228,2016,regular,Dragan Bender,Power Forward,19,PHO,43,0,0.7,1.7,3.4
17230,2016,regular,Ben Bentil,Power Forward,21,DAL,3,0,0.3,0.3,0.0
17231,2016,regular,Dāvis Bertāns,Power Forward,24,SAS,67,6,0.5,1.1,4.5
17243,2016,regular,Joel Bolomboy,Power Forward,23,UTA,12,0,0.2,0.1,1.8
17250,2016,regular,Malcolm Brogdon,Shooting Guard,24,MIL,75,28,1.5,1.9,10.2
17256,2016,regular,Jaylen Brown,Small Forward,20,BOS,78,20,0.9,1.8,6.6
17257,2016,regular,Nicolás Brussino,Shooting Guard,23,DAL,54,2,0.5,0.8,2.8
17279,2016,regular,Marquese Chriss,Power Forward,19,PHO,82,75,1.3,3.2,9.2
17281,2016,regular,Semaj Christon,Point Guard,24,OKC,64,1,0.7,1.2,2.9
17289,2016,regular,Quinn Cook,Point Guard,23,TOT,14,0,0.9,0.9,5.6
17305,2016,regular,Deyonta Davis,Center,20,MEM,36,0,0.2,1.1,1.6
17309,2016,regular,Malcolm Delaney,Point Guard,27,ATL,73,2,1.3,1.5,5.4
17313,2016,regular,Cheick Diallo,Power Forward,20,NOP,17,0,0.4,1.0,5.1
17324,2016,regular,Kris Dunn,Point Guard,22,MIN,78,7,1.1,2.3,3.8
17327,2016,regular,Henry Ellenson,Power Forward,20,DET,19,2,0.7,0.3,3.2
17330,2016,regular,Joel Embiid,Center,22,PHI,31,31,3.8,3.6,20.2
17342,2016,regular,Kay Felder,Point Guard,21,CLE,42,0,0.7,0.9,4.0
17345,2016,regular,Yogi Ferrell,Point Guard,23,TOT,46,29,1.5,2.0,10.0
17348,2016,regular,Dorian Finney-Smith,Power Forward,23,DAL,81,35,0.6,1.5,4.3
17349,2016,regular,Bryn Forbes,Shooting Guard,23,SAS,36,0,0.3,0.6,2.6
17358,2016,regular,Patricio Garino,Shooting Guard,23,ORL,5,0,0.6,0.8,0.0
17362,2016,regular,Michael Gbinije,Shooting Guard,24,DET,9,0,0.0,0.2,0.4
